MAZE, WALLS, NODES EXPANDED, RUN TIME
100,10,34,569180
101,10,69,1186740
102,10,105,1765320
103,10,143,2792760
104,10,176,3615360
105,10,211,4414120
106,10,249,5089340
107,10,285,5648240
108,10,319,6148780
109,10,356,6457420
110,10,393,6763860
111,10,431,7075260
112,10,469,7148040
113,10,507,7208220
114,10,541,7230120
115,10,576,7253240
116,10,613,7275440
117,10,649,7299400
118,10,687,7323360
119,10,725,7351280
120,10,761,7381020
