MAZE, WALLS,NODES EXPANDED, RUN TIME
10,50,1204,8328100
11,50,2519,8948060
12,50,3793,9499600
13,50,5097,10033440
14,50,6315,10533900
15,50,7491,11068480
16,50,8757,11553080
17,50,9844,11965460
18,50,10912,12388080
19,50,12016,12836100
20,50,13235,13344080
