MAZE, WALLS,NODES EXPANDED, RUN TIME
100,50,823,5155300
101,50,1640,5855500
102,50,2531,6323300
103,50,3465,6770900
104,50,4242,7167400
105,50,5183,7563780
106,50,6051,8001080
107,50,6951,8492640
108,50,7804,8860300
109,50,8596,9245540
110,50,9511,9654080
111,50,10342,10039400
112,50,11106,10401680
113,50,11974,10799540
114,50,12774,11167100
115,50,13606,11580440
116,50,14329,11894220
117,50,15136,12254180
118,50,15834,12578400
119,50,16692,12995500
120,50,17643,13424660
